IDADE,SALARIO_ANUAL,SIT_PROPIEDADE,TEMPO_DE_TRABALHO,MOTIVO,PONTUACAO_EMPRESTIMO,VALOR_TOTAL_SOLICITADO,TAXAS_JUROS,POSSIB_INADIMPLENCIA,RENDA_PERCENTUAL,INADIMPLENCIA,TEMPO_PRIMEIRA_SOL_CRED
25,58560,HIPOTECADA,9,"PAGAMENTO DE DEBITOS",B,5000,10.59,0,0.09,0,4
21,65004,ALUGADA,5,PESSOAL,A,8000,11.36,0,NULL,,10
23,85000,HIPOTECADA,8,"PAGAMENTO DE DEBITOS",C,5000,14.35,0,0.06,1,2
34,120000,ALUGADA,9,"MELHORA DO LAR",D,7500,16.29,0,0.06,0,5
22,30000,PROPIA,3,EDUCATIVO,A,15000,6.62,0,0.5,0,4
21,36500,ALUGADA,1,PESSOAL,D,14400,15.05,1,0.39,0,4
30,34000,HIPOTECADA,14,EMPREENDIMENTO,D,6000,14.96,1,0.18,1,6
26,70000,ALUGADA,3,EDUCATIVO,C,2000,12.84,0,0.03,1,2
25,96000,ALUGADA,2,"MELHORA DO LAR",E,25000,15.68,1,0.26,1,4
33,135000,PROPIA,0,"MELHORA DO LAR",A,6275,6.91,0,0.05,0,7
26,24000,ALUGADA,0,EDUCATIVO,A,4800,NULL,0,0.2,0,3
29,68000,HIPOTECADA,9,MEDICO,C,3000,12.73,0,0.04,0,9
21,30000,ALUGADA,3,MEDICO,A,6000,8.94,0,0.2,0,2
26,48500,HIPOTECADA,9,"MELHORA DO LAR",A,13000,7.29,0,0.27,0,3
53,85000,ALUGADA,19,PESSOAL,D,35000,15.65,1,0.41,0,19
29,13200,ALUGADA,3,EMPREENDIMENTO,D,4475,16.89,1,0.34,0,9
36,51000,HIPOTECADA,2,MEDICO,,NULL,11.83,0,0.11,0,6
25,26000,PROPIA,NULL,EDUCATIVO,A,10000,5.79,0,0.38,0,3
26,33996,ALUGADA,1,MEDICO,B,9600,9.88,0,0.28,0,2
24,32000,ALUGADA,5,EDUCATIVO,C,12000,13.85,1,0.38,0,3
29,NULL,ALUGADA,NULL,"PAGAMENTO DE DEBITOS",A,12000,7.66,0,NULL,0,6
25,48000,ALUGADA,0,EMPREENDIMENTO,A,4000,7.29,0,0.08,0,4
30,110000,ALUGADA,0,"PAGAMENTO DE DEBITOS",B,3600,10.71,0,0.03,0,8
28,37500,ALUGADA,4,"PAGAMENTO DE DEBITOS",C,12000,NULL,1,0.32,0,9
29,89000,ALUGADA,2,PESSOAL,A,7200,NULL,0,0.08,0,10
23,62000,ALUGADA,5,PESSOAL,B,7000,9.91,0,0.11,0,4
22,50000,ALUGADA,2,"PAGAMENTO DE DEBITOS",A,5000,7.88,0,0.1,0,4
31,65000,ALUGADA,9,EMPREENDIMENTO,A,6000,6.99,0,0.09,0,10
25,42000,ALUGADA,6,EMPREENDIMENTO,B,6850,NULL,0,0.16,0,4
26,62400,HIPOTECADA,10,"PAGAMENTO DE DEBITOS",A,11000,NULL,0,0.18,0,3
31,48000,ALUGADA,1,MEDICO,A,6000,6.03,0,0.13,0,6
25,122000,HIPOTECADA,8,PESSOAL,C,10000,13.57,0,0.08,0,4
25,131000,HIPOTECADA,1,PESSOAL,C,7500,12.29,0,0.06,0,3
24,42000,HIPOTECADA,6,EMPREENDIMENTO,B,9250,11.12,0,0.22,0,4
25,24000,ALUGADA,2,EMPREENDIMENTO,A,4000,7.75,0,0.17,0,3
34,35496,HIPOTECADA,15,EDUCATIVO,C,2800,14.17,1,0.08,1,7
29,76500,HIPOTECADA,13,EDUCATIVO,A,13475,8.94,0,0.18,0,9
21,29004,HIPOTECADA,3,EDUCATIVO,E,7400,17.56,1,0.26,0,3
28,35000,ALUGADA,6,EMPREENDIMENTO,C,2125,15.27,0,0.06,0,6
24,55000,ALUGADA,8,MEDICO,B,16800,NULL,1,0.31,0,4
23,143000,HIPOTECADA,7,"PAGAMENTO DE DEBITOS",D,24250,14.59,1,0.17,1,2
31,68000,ALUGADA,1,PESSOAL,A,6000,7.49,0,0.09,0,6
29,44400,HIPOTECADA,NULL,PESSOAL,A,5000,NULL,0,0.11,0,7
27,45336,HIPOTECADA,12,MEDICO,B,4800,NULL,0,0.11,0,8
27,46000,ALUGADA,11,MEDICO,B,8000,11.36,0,0.17,0,8
36,62000,ALUGADA,3,"PAGAMENTO DE DEBITOS",B,8000,11.12,0,0.13,0,13
21,10000,ALUGADA,0,PESSOAL,D,5000,12.17,1,0.5,1,2
21,22000,ALUGADA,NULL,PESSOAL,B,5325,12.42,1,0.24,0,3
28,40200,HIPOTECADA,5,EDUCATIVO,A,1900,5.99,0,0.05,0,10
29,60000,ALUGADA,7,EDUCATIVO,C,9000,13.61,0,0.15,0,9
24,34600,HIPOTECADA,2,"PAGAMENTO DE DEBITOS",A,4000,5.42,0,0.12,0,2
25,50280,HIPOTECADA,0,"MELHORA DO LAR",A,10000,9.63,0,0.2,0,2
24,95000,ALUGADA,8,PESSOAL,A,6500,8.49,0,0.07,0,2
28,109200,HIPOTECADA,12,PESSOAL,B,8000,11.12,0,0.07,0,6
39,46500,ALUGADA,13,PESSOAL,A,6000,6.99,0,0.13,0,11
22,50000,ALUGADA,1,MEDICO,A,11000,NULL,0,0.22,0,2
25,51850,ALUGADA,2,MEDICO,C,3600,13.99,1,0.06,0,2
23,50000,ALUGADA,7,MEDICO,D,7200,17.58,1,0.14,1,2
27,34800,PROPIA,7,"MELHORA DO LAR",A,9500,7.51,0,0.27,0,10
24,59000,ALUGADA,1,"MELHORA DO LAR",D,18000,14.96,1,0.31,1,4
24,84000,HIPOTECADA,8,EDUCATIVO,B,18000,9.99,0,0.21,0,2
44,85280,HIPOTECADA,4,PESSOAL,B,7000,10.62,0,0.08,0,12
23,25000,ALUGADA,0,EDUCATIVO,C,6400,12.84,0,0.26,0,3
24,30996,ALUGADA,7,EMPREENDIMENTO,E,7000,16.63,0,0.23,1,2
22,20000,PROPIA,7,PESSOAL,B,3200,12.21,0,0.16,0,4
22,24449,PROPIA,2,EMPREENDIMENTO,B,1800,11.89,0,0.07,0,4
22,65000,HIPOTECADA,6,EMPREENDIMENTO,B,6000,NULL,0,0.09,0,2
22,83000,PROPIA,6,EDUCATIVO,D,25000,15.95,0,0.3,0,2
21,37459,HIPOTECADA,6,EDUCATIVO,A,5600,6.92,0,0.15,0,2
NULL,48000,HIPOTECADA,6,"PAGAMENTO DE DEBITOS",,8000,6.91,0,0.13,0,5
42,360000,HIPOTECADA,11,EDUCATIVO,B,25000,9.99,0,0.07,0,14
22,40000,HIPOTECADA,6,PESSOAL,B,14400,12.69,0,0.36,0,3
NULL,72000,HIPOTECADA,4,,B,11000,13.72,1,0.36,0,2
35,82008,HIPOTECADA,7,"MELHORA DO LAR",A,7200,6.62,0,0.09,0,7
25,28500,ALUGADA,0,"PAGAMENTO DE DEBITOS",B,7000,10,0,0.25,0,3
24,52000,HIPOTECADA,2,MEDICO,A,4800,NULL,0,0.09,0,2
22,36050,ALUGADA,2,PESSOAL,D,6700,14.11,1,0.19,1,4
22,35000,ALUGADA,5,EDUCATIVO,B,3000,10.01,0,0.09,0,2
23,33448,ALUGADA,2,EDUCATIVO,C,2500,11.66,0,0.07,1,2
27,51000,PROPIA,11,PESSOAL,A,12000,7.49,0,0.24,0,7
23,84000,ALUGADA,0,EDUCATIVO,A,12500,6.54,0,0.15,0,4
32,55000,ALUGADA,2,EMPREENDIMENTO,B,20000,11.83,1,0.36,0,7
25,78000,ALUGADA,6,"MELHORA DO LAR",B,12000,12.53,0,0.15,0,2
22,110500,ALUGADA,2,EDUCATIVO,A,9000,5.79,0,0.08,0,4
30,78000,HIPOTECADA,2,EDUCATIVO,B,10800,10.36,0,0.14,0,9
43,61000,HIPOTECADA,3,"PAGAMENTO DE DEBITOS",E,16000,NULL,1,0.26,1,17
26,39000,HIPOTECADA,0,"PAGAMENTO DE DEBITOS",D,5600,16.49,1,0.14,1,3
28,45000,ALUGADA,2,PESSOAL,C,5000,12.73,0,0.11,0,7
41,92000,HIPOTECADA,15,MEDICO,A,12000,7.66,0,0.13,0,15
24,54996,ALUGADA,0,MEDICO,C,12500,12.87,0,0.23,0,2
59,40000,HIPOTECADA,5,PESSOAL,A,3600,7.49,0,0.09,0,24
43,36000,HIPOTECADA,NULL,"MELHORA DO LAR",A,4000,6.62,1,0.11,0,16
35,91000,PROPIA,0,EDUCATIVO,A,10000,8.59,0,0.11,0,9
22,57500,ALUGADA,4,MEDICO,A,5400,5.42,0,0.09,0,4
22,96000,HIPOTECADA,3,EMPREENDIMENTO,B,24250,NULL,0,NULL,0,3
23,60000,ALUGADA,2,EDUCATIVO,,25000,NULL,1,0.36,1,10
23,12000,ALUGADA,0,PESSOAL,A,5825,6.62,1,0.49,0,4
31,48000,PROPIA,0,"MELHORA DO LAR",B,20000,10.62,0,0.42,0,7
28,30000,HIPOTECADA,4,PESSOAL,C,7500,11.78,0,0.25,0,9
24,55000,HIPOTECADA,3,PESSOAL,A,6000,7.51,0,0.11,0,4
22,47800,HIPOTECADA,5,PESSOAL,C,1500,13.43,0,0.03,1,4
24,24000,ALUGADA,1,MEDICO,B,6000,11.99,0,0.25,0,4
26,25000,ALUGADA,0,PESSOAL,D,2400,15.28,1,0.1,1,3
23,48000,ALUGADA,1,MEDICO,A,2400,8.49,0,0.05,0,4
27,35000,HIPOTECADA,3,MEDICO,E,6000,16.69,1,0.17,0,8
27,50000,PROPIA,NULL,PESSOAL,A,5800,10.65,0,NULL,0,3
25,12000,ALUGADA,3,"PAGAMENTO DE DEBITOS",C,4350,12.98,1,0.36,1,4
27,66000,ALUGADA,10,MEDICO,C,5000,13.99,0,0.08,1,10
31,NULL,ALUGADA,5,MEDICO,,3975,10.99,0,0.11,0,7
28,270300,HIPOTECADA,3,MEDICO,E,25000,17.88,1,0.08,0,6
22,60200,ALUGADA,2,"PAGAMENTO DE DEBITOS",A,6325,7.51,0,0.11,0,3
25,36000,HIPOTECADA,5,PESSOAL,A,6000,7.88,0,0.17,0,4
21,26000,HIPOTECADA,5,MEDICO,D,14500,14.61,1,0.56,1,2
22,55000,ALUGADA,2,EDUCATIVO,A,6000,8.9,0,0.11,0,3
26,70000,HIPOTECADA,4,EDUCATIVO,C,4000,13.98,0,0.06,1,4
30,107000,HIPOTECADA,2,PESSOAL,A,5000,NULL,0,0.05,0,7
32,65000,ALUGADA,2,MEDICO,C,19000,12.84,0,0.29,1,5
23,75000,PROPIA,5,PESSOAL,A,5000,8.49,0,0.07,0,4
24,60000,ALUGADA,4,"MELHORA DO LAR",A,4800,6.54,0,0.08,0,4
22,33996,PROPIA,0,EMPREENDIMENTO,D,10000,14.96,0,0.29,1,3
30,21600,ALUGADA,1,PESSOAL,B,1500,11.71,1,0.07,0,9
31,58000,HIPOTECADA,15,"MELHORA DO LAR",A,6000,9.32,0,0.1,0,5
32,56000,HIPOTECADA,5,PESSOAL,A,10000,7.14,0,0.18,0,8
21,87547,HIPOTECADA,2,EDUCATIVO,A,12000,5.99,0,0.14,0,2
33,30000,ALUGADA,0,"PAGAMENTO DE DEBITOS",B,1600,10.25,0,0.05,0,9
34,42240,ALUGADA,3,PESSOAL,C,8775,13.06,0,0.21,1,6
25,32000,HIPOTECADA,1,"MELHORA DO LAR",A,2500,7.68,1,0.08,0,3
23,60000,HIPOTECADA,0,EDUCATIVO,B,10000,11.26,0,0.17,0,3
29,72000,PROPIA,1,EDUCATIVO,C,10000,NULL,0,0.14,0,6
24,42000,ALUGADA,8,EDUCATIVO,C,15000,15.27,1,0.36,0,3
34,72000,ALUGADA,2,"MELHORA DO LAR",A,10000,7.51,0,0.14,0,7
26,14400,ALUGADA,1,PESSOAL,D,2000,17.49,1,0.14,0,4
44,35000,ALUGADA,3,"PAGAMENTO DE DEBITOS",D,4500,14.59,1,0.13,1,11
35,32000,ALUGADA,3,MEDICO,C,7200,12.61,0,0.23,0,5
27,57996,ALUGADA,11,EDUCATIVO,B,7500,12.21,0,0.13,0,10
32,170000,HIPOTECADA,16,EMPREENDIMENTO,A,6000,7.9,0,0.04,0,8
26,34099,ALUGADA,2,MEDICO,C,7200,12.73,0,0.21,0,3
24,60000,ALUGADA,8,EMPREENDIMENTO,A,20000,NULL,1,0.33,0,4
25,50000,HIPOTECADA,9,EDUCATIVO,A,6400,8.32,0,0.13,0,3
32,68000,ALUGADA,16,EMPREENDIMENTO,D,5000,15.7,0,0.07,0,7
27,NULL,,6,"MELHORA DO LAR",C,17475,9.91,1,0.38,0,2
27,43900,HIPOTECADA,2,PESSOAL,B,14000,10.38,0,0.32,0,10
30,56004,HIPOTECADA,9,"MELHORA DO LAR",A,9600,5.99,0,0.17,0,6
22,72500,HIPOTECADA,7,EDUCATIVO,A,13200,7.29,0,0.18,0,3
23,37440,ALUGADA,0,EMPREENDIMENTO,B,11000,NULL,0,0.29,0,2
38,9732,ALUGADA,9,EDUCATIVO,A,2200,9.63,1,0.23,0,17
23,68000,HIPOTECADA,4,MEDICO,D,8000,15.33,1,0.1,0,3
26,59020,HIPOTECADA,10,PESSOAL,B,7000,10,0,0.12,0,2
24,75000,HIPOTECADA,8,MEDICO,C,8000,15.23,0,0.11,1,3
26,150000,HIPOTECADA,3,EMPREENDIMENTO,B,25000,9.99,0,0.17,0,4
23,62000,HIPOTECADA,4,EMPREENDIMENTO,B,9600,9.2,0,0.15,0,2
36,30123,ALUGADA,5,MEDICO,C,2000,14.26,0,0.07,1,12
37,60000,ALUGADA,17,EMPREENDIMENTO,A,5000,6.17,0,0.08,0,13
26,27600,ALUGADA,0,MEDICO,A,4725,6.54,0,0.17,0,2
24,30000,PROPIA,7,"MELHORA DO LAR",C,10000,12.61,0,0.33,1,2
37,7200,ALUGADA,0,EMPREENDIMENTO,B,1000,11.14,0,0.14,0,13
30,55000,ALUGADA,6,EDUCATIVO,B,17000,NULL,1,0.31,0,9
21,45192,HIPOTECADA,0,PESSOAL,B,11700,10.74,0,0.26,0,2
34,35000,ALUGADA,3,MEDICO,C,10600,15.96,0,0.3,0,10
32,25000,ALUGADA,4,MEDICO,C,11700,12.68,1,0.47,1,10
22,30000,ALUGADA,1,EDUCATIVO,D,4000,14.96,1,0.13,1,2
22,84500,ALUGADA,6,PESSOAL,F,25000,18.3,0,0.3,0,4
36,100671,HIPOTECADA,6,MEDICO,B,12000,NULL,0,0.12,0,14
28,33000,ALUGADA,3,"PAGAMENTO DE DEBITOS",A,13000,7.9,1,0.39,0,6
38,35000,ALUGADA,5,EMPREENDIMENTO,D,5000,15.37,0,0.14,1,14
35,77268,HIPOTECADA,11,EDUCATIVO,C,7500,11.03,0,0.1,0,7
47,28500,ALUGADA,2,EDUCATIVO,A,5000,5.42,0,0.18,0,15
29,27840,ALUGADA,0,PESSOAL,E,8575,19.42,1,0.31,0,8
21,27600,ALUGADA,5,EDUCATIVO,A,7000,5.99,0,0.25,0,2
NULL,36000,HIPOTECADA,7,EDUCATIVO,B,NULL,10.37,0,0.08,0,6
27,84996,ALUGADA,12,PESSOAL,B,10000,10.51,0,0.12,0,7
24,112000,,5,"PAGAMENTO DE DEBITOS",C,1500,NULL,0,0.03,0,3
28,32000,ALUGADA,12,"PAGAMENTO DE DEBITOS",A,12000,7.88,1,0.38,0,9
46,58000,HIPOTECADA,10,PESSOAL,C,6300,11.03,0,0.11,0,13
25,24996,ALUGADA,2,EDUCATIVO,A,9250,8.59,1,0.37,0,4
41,61000,HIPOTECADA,16,PESSOAL,B,8500,NULL,0,0.14,0,14
28,102000,ALUGADA,12,"PAGAMENTO DE DEBITOS",B,15000,11.46,0,0.15,0,7
25,54996,HIPOTECADA,0,EMPREENDIMENTO,A,10000,8.94,0,0.18,0,2
32,90000,ALUGADA,2,"PAGAMENTO DE DEBITOS",B,10000,11.12,0,0.11,0,8
21,24300,PROPIA,3,MEDICO,B,4500,11.83,0,0.19,0,4
37,54000,HIPOTECADA,1,EDUCATIVO,D,3500,16.89,1,0.06,1,13
28,NULL,HIPOTECADA,8,EDUCATIVO,A,NULL,NULL,0,0.13,1,2
41,381450,HIPOTECADA,10,MEDICO,C,35000,13.49,0,0.09,1,14
35,72000,HIPOTECADA,3,"MELHORA DO LAR",A,12800,6.62,0,0.18,0,5
49,60000,PROPIA,7,PESSOAL,C,7000,NULL,0,0.12,0,13
26,47000,PROPIA,8,EMPREENDIMENTO,A,12500,8.49,0,0.27,0,2
27,48600,HIPOTECADA,4,PESSOAL,D,10000,15.7,0,0.21,0,9
26,50000,PROPIA,10,PESSOAL,A,14400,7.49,0,0.29,0,4
24,120390,ALUGADA,8,"MELHORA DO LAR",A,3000,5.79,0,0.02,0,4
25,120000,ALUGADA,1,EDUCATIVO,B,8000,NULL,0,0.07,0,3
24,77385,ALUGADA,5,"PAGAMENTO DE DEBITOS",A,6150,5.99,0,0.08,0,4
23,56500,ALUGADA,7,"PAGAMENTO DE DEBITOS",D,3000,14.84,1,0.05,1,3
28,50000,HIPOTECADA,12,EMPREENDIMENTO,B,3000,10.36,0,0.06,0,7
26,85000,PROPIA,10,EDUCATIVO,B,10000,12.18,0,0.12,0,2
27,108928,HIPOTECADA,9,EDUCATIVO,A,17600,7.88,0,0.16,0,8
31,47500,ALUGADA,2,EMPREENDIMENTO,C,10000,15.96,0,0.21,0,6
23,145000,HIPOTECADA,3,MEDICO,B,12000,10.37,0,0.08,0,2
26,52992,ALUGADA,6,"MELHORA DO LAR",,NULL,13.47,0,0.27,0,15
36,24168,ALUGADA,2,MEDICO,C,9925,13.06,1,0.41,1,12
36,36000,PROPIA,11,EMPREENDIMENTO,A,15000,7.9,0,0.42,0,12
38,55000,ALUGADA,2,"MELHORA DO LAR",B,14000,11.48,0,0.25,0,16
29,99000,HIPOTECADA,1,PESSOAL,B,6000,10.25,0,0.06,0,6
23,32000,ALUGADA,0,EDUCATIVO,A,6500,7.88,0,0.2,0,4
25,42000,ALUGADA,8,MEDICO,A,7000,5.79,0,0.17,0,2
25,125000,ALUGADA,3,"MELHORA DO LAR",B,7500,12.69,0,0.06,0,4
41,57600,ALUGADA,6,PESSOAL,A,8000,6.03,0,0.14,0,12
33,64000,HIPOTECADA,8,EMPREENDIMENTO,C,12000,NULL,1,0.19,0,9
65,46000,ALUGADA,5,EMPREENDIMENTO,E,10500,16.32,0,0.23,1,24
28,80500,HIPOTECADA,4,"PAGAMENTO DE DEBITOS",A,6000,7.74,0,0.07,0,5
24,33321,PROPIA,4,EMPREENDIMENTO,C,12250,13.11,0,0.37,1,4
29,42000,HIPOTECADA,6,PESSOAL,B,6000,11.49,1,0.14,0,9
24,50000,ALUGADA,1,"MELHORA DO LAR",D,5000,15.62,1,0.1,0,4
24,120000,HIPOTECADA,3,"MELHORA DO LAR",D,7000,15.62,0,0.06,0,2
25,24000,HIPOTECADA,0,EMPREENDIMENTO,D,1200,15.21,0,0.05,1,4
33,35000,HIPOTECADA,2,EDUCATIVO,A,6000,5.42,0,0.17,0,10
31,77000,HIPOTECADA,4,"MELHORA DO LAR",C,10000,14.65,0,0.13,0,6
24,90000,HIPOTECADA,8,"MELHORA DO LAR",E,24000,17.56,0,0.27,0,3
23,29856,ALUGADA,0,PESSOAL,A,10300,8.94,1,0.34,0,4
47,30000,ALUGADA,6,PESSOAL,C,3000,12.23,0,0.1,1,16
22,70000,HIPOTECADA,6,EDUCATIVO,A,6000,7.14,0,0.09,0,4
23,52000,ALUGADA,5,EDUCATIVO,C,8000,13.22,0,0.15,1,4
26,81600,HIPOTECADA,1,"PAGAMENTO DE DEBITOS",B,7200,11.99,0,0.09,0,3
24,30000,ALUGADA,6,PESSOAL,E,7750,NULL,0,0.26,0,4
23,76000,HIPOTECADA,7,MEDICO,B,3600,10.65,0,0.05,0,3
28,98000,ALUGADA,0,"MELHORA DO LAR",D,20000,14.96,1,0.2,0,6
22,40000,ALUGADA,6,EDUCATIVO,B,14000,NULL,1,0.35,0,4
24,60000,HIPOTECADA,3,EMPREENDIMENTO,B,4000,12.18,0,0.07,0,2
24,45000,ALUGADA,2,PESSOAL,A,10000,6.62,0,0.22,0,3
25,34800,HIPOTECADA,NULL,"PAGAMENTO DE DEBITOS",A,9450,5.99,0,0.27,0,4
26,76486,HIPOTECADA,4,"MELHORA DO LAR",A,6000,7.9,0,0.08,0,4
24,100800,HIPOTECADA,4,EDUCATIVO,B,21000,11.49,0,0.21,0,4
NULL,NULL,ALUGADA,5,"MELHORA DO LAR",B,11500,8.38,0,0.11,0,10
29,62000,HIPOTECADA,6,EMPREENDIMENTO,A,12000,7.51,0,0.19,0,8
27,45500,HIPOTECADA,2,"PAGAMENTO DE DEBITOS",C,5000,13.23,0,0.11,1,8
32,85000,HIPOTECADA,1,"MELHORA DO LAR",C,7500,10.78,0,0.09,0,10
22,24605,PROPIA,3,EMPREENDIMENTO,C,10000,NULL,0,0.41,1,2
37,60000,HIPOTECADA,17,"MELHORA DO LAR",A,6000,9.32,0,0.1,0,16
23,44724,ALUGADA,7,EMPREENDIMENTO,B,6500,10.96,0,0.15,0,3
38,65004,ALUGADA,1,"PAGAMENTO DE DEBITOS",B,8000,11.83,0,0.12,0,11
22,48526,HIPOTECADA,NULL,EDUCATIVO,B,30000,11.49,0,NULL,0,4
37,79000,ALUGADA,2,"PAGAMENTO DE DEBITOS",B,6000,10,0,0.08,0,16
21,21000,HIPOTECADA,5,"PAGAMENTO DE DEBITOS",D,3500,17.27,1,0.17,1,2
26,38004,ALUGADA,3,,C,14400,NULL,0,0.18,0,2
24,46000,ALUGADA,2,EMPREENDIMENTO,C,9975,13.11,0,0.22,1,3
44,58000,ALUGADA,2,"MELHORA DO LAR",C,15000,13.48,0,0.26,1,15
30,100000,HIPOTECADA,9,MEDICO,A,12000,8.9,0,0.12,0,10
37,28500,HIPOTECADA,6,EDUCATIVO,A,1800,6.76,0,0.06,0,12
23,40000,HIPOTECADA,3,EDUCATIVO,B,12000,9.88,0,0.3,0,2
31,118000,HIPOTECADA,8,MEDICO,B,6000,12.69,0,0.05,0,9
22,87000,,5,EDUCATIVO,C,6000,6.91,NULL,0.18,0,7
34,50000,HIPOTECADA,6,EMPREENDIMENTO,C,16000,13.49,0,0.32,1,5
22,52000,HIPOTECADA,6,EDUCATIVO,C,9750,13.06,0,0.19,0,3
24,234000,PROPIA,8,"MELHORA DO LAR",B,20000,8.88,0,0.09,0,4
26,64500,ALUGADA,1,"PAGAMENTO DE DEBITOS",B,12000,10.99,0,0.19,0,4
22,34000,ALUGADA,0,EDUCATIVO,D,16000,13.24,1,0.47,0,3
29,400000,HIPOTECADA,10,EDUCATIVO,B,25000,11.12,0,0.06,0,8
25,33000,ALUGADA,5,MEDICO,A,9000,7.14,0,0.27,0,2
31,59712,ALUGADA,0,"PAGAMENTO DE DEBITOS",E,24000,17.43,1,0.4,0,9
25,70000,HIPOTECADA,6,EMPREENDIMENTO,A,14000,5.42,0,0.2,0,2
27,24000,ALUGADA,0,"PAGAMENTO DE DEBITOS",C,4000,12.87,0,0.17,0,10
26,61200,PROPIA,4,"MELHORA DO LAR",C,1500,12.84,0,0.02,1,2
21,30000,ALUGADA,5,EMPREENDIMENTO,A,12000,5.79,1,0.4,0,3
31,120000,HIPOTECADA,6,"PAGAMENTO DE DEBITOS",A,28000,8.9,0,0.23,0,6
33,46000,HIPOTECADA,8,PESSOAL,B,14300,9.91,1,0.31,0,6
21,36000,HIPOTECADA,0,EDUCATIVO,A,14000,6.54,1,0.39,0,4
31,32000,PROPIA,10,EMPREENDIMENTO,B,12375,9.91,0,0.39,0,7
43,20000,PROPIA,15,EDUCATIVO,A,5000,7.14,0,0.25,0,15
32,105000,ALUGADA,15,EDUCATIVO,B,3000,NULL,0,0.03,0,7
23,130000,HIPOTECADA,4,EDUCATIVO,A,6800,8.49,0,0.05,0,3
25,54000,,NULL,"MELHORA DO LAR",B,20000,14.91,1,0.29,,5
33,110000,HIPOTECADA,2,MEDICO,A,5000,7.51,0,0.05,0,7
32,53408,HIPOTECADA,8,EMPREENDIMENTO,B,1400,10.99,0,0.03,0,6
25,32000,ALUGADA,2,MEDICO,E,1000,19.03,1,0.03,0,4
23,90000,ALUGADA,3,PESSOAL,B,6000,10.25,0,0.07,0,3
43,62900,ALUGADA,22,MEDICO,D,18000,17.27,1,0.24,1,14
22,52000,HIPOTECADA,6,PESSOAL,A,4800,8.59,0,0.09,0,2
26,51000,HIPOTECADA,2,EMPREENDIMENTO,A,12000,6.17,0,0.24,0,4
46,56000,HIPOTECADA,1,MEDICO,A,6000,NULL,0,0.11,0,13
26,44000,ALUGADA,0,"MELHORA DO LAR",A,3000,7.49,1,0.07,0,4
26,42000,ALUGADA,8,MEDICO,C,6000,12.73,0,0.14,0,4
24,120000,ALUGADA,9,MEDICO,C,15400,14.26,0,0.13,0,2
22,23000,HIPOTECADA,1,EDUCATIVO,A,2400,9.63,0,0.1,0,4
23,16000,HIPOTECADA,3,MEDICO,C,2275,13.06,0,0.14,1,3
34,69000,ALUGADA,0,EMPREENDIMENTO,D,12800,15.7,1,0.19,0,5
25,230000,HIPOTECADA,5,MEDICO,C,35000,13.99,0,0.15,0,4
29,115000,HIPOTECADA,10,EMPREENDIMENTO,C,5600,13.43,0,0.05,1,8
37,60000,ALUGADA,1,PESSOAL,B,6400,9.64,0,0.11,0,12
30,85000,ALUGADA,0,"PAGAMENTO DE DEBITOS",C,10000,13.16,0,0.12,1,10
22,42200,ALUGADA,6,EMPREENDIMENTO,D,12800,15.21,1,0.3,0,2
24,112000,ALUGADA,8,"MELHORA DO LAR",A,6400,6.62,0,0.06,0,2
28,79536,HIPOTECADA,12,PESSOAL,A,16425,7.9,0,0.21,0,8
22,53774,HIPOTECADA,6,"PAGAMENTO DE DEBITOS",E,8600,19.42,1,0.16,0,2
29,71000,HIPOTECADA,4,EMPREENDIMENTO,A,4000,7.14,0,0.06,0,5
37,65000,ALUGADA,2,PESSOAL,B,20000,10.25,1,0.31,0,16
21,49000,HIPOTECADA,5,EMPREENDIMENTO,A,14000,NULL,0,0.29,0,3
25,141996,HIPOTECADA,0,PESSOAL,A,14000,7.51,0,0.1,0,3
24,70000,HIPOTECADA,2,PESSOAL,B,8950,11.89,0,0.13,0,3
32,112000,HIPOTECADA,4,EDUCATIVO,B,14000,9.63,0,0.13,0,9
23,12000,ALUGADA,0,EDUCATIVO,A,2000,7.74,1,0.17,0,4
23,25000,ALUGADA,1,PESSOAL,A,7100,7.9,0,0.28,0,2
25,42500,ALUGADA,0,MEDICO,C,4000,12.99,0,0.09,0,3
25,130000,HIPOTECADA,3,"MELHORA DO LAR",B,25000,11.36,0,0.19,0,3
22,48996,HIPOTECADA,5,MEDICO,A,5000,7.9,0,0.1,0,4
25,140004,OUTROS,8,MEDICO,C,4500,12.87,0,0.03,0,4
22,70000,PROPIA,6,PESSOAL,B,12000,12.53,0,0.17,0,4
26,40000,,NULL,EMPREENDIMENTO,B,15000,7.49,0,0.27,0,9
26,45000,HIPOTECADA,6,MEDICO,C,6000,14.27,0,0.13,1,4
24,98000,HIPOTECADA,8,MEDICO,B,25000,11.83,0,0.26,0,3
23,42000,ALUGADA,2,MEDICO,A,3000,6.62,0,0.07,0,3
40,25000,PROPIA,2,EMPREENDIMENTO,A,8500,7.51,0,0.34,0,11
23,30000,ALUGADA,0,EMPREENDIMENTO,B,7000,12.69,0,0.23,0,2
26,44000,ALUGADA,5,MEDICO,C,4600,13.99,1,0.1,0,3
21,30000,ALUGADA,1,EMPREENDIMENTO,C,6000,13.16,1,0.2,0,4
33,94000,ALUGADA,4,"MELHORA DO LAR",B,7000,11.49,0,0.07,0,10
24,54996,ALUGADA,7,MEDICO,B,15000,11.14,0,0.27,0,4
21,52000,HIPOTECADA,1,EDUCATIVO,C,16000,12.87,0,0.31,0,4
